ticker,strategy,timeframe,entry_time,exit_time,TimeInDays,AvgTimeInMarketHours,StdTimeInMarket,NoOfTrades,RatioNegative,TotalProfit%,AvgProfitPerTrade%,ProfitPositive%,ProfitNegative%,ratio,MinCumulative%,MaxCumulative%,runup%,drawdown%,MinPrice,MaxPrice,var,TradesPerDay,AdjustedProfit%,APPD
BINANCE:ASTRUSDT.P,Strategy v2.1,1s,2023-07-05 00:50:00,2023-07-26 09:46:47,21.372766203703705,0.07475039739310117,0.09028351045287662,466,96%,-0.3325899999999995,-0.0007137124463519303,0.004930000000000011,-0.3375199999999996,0.0,-0.00%,-0.33%,0.7,1.2,0.04087,0.04659,0.1%,21.8,-3.325899999999995,-0.1556139232657515
BINANCE:ATAUSDT.P,Strategy v2.1,1s,2023-07-05 00:57:00,2023-07-26 03:05:00,21.08888888888889,0.07367421846351302,0.09087267770116918,404,79%,-0.2611959999999995,-0.0006465247524752463,0.02530000000000026,-0.28649600000000025,0.1,-0.00%,0.00%,0.7,1.1,0.0012259999999999999,0.1025,82.6%,19.2,-2.611959999999995,-0.1238547945205477
BINANCE:ATOMUSDT.P,Strategy v2.1,1s,2023-07-06 00:11:00,2023-07-26 13:11:24,20.541944444444443,0.05554668290419855,0.07714196874680863,479,17%,7.219800000000022,0.015072651356993783,13.56620000000004,-6.346400000000013,2.1,-0.01%,7.22%,0.4,0.7,8.865,9.968,0.1%,23.3,72.19800000000022,3.514662411596879
BINANCE:AUDIOUSDT.P,Strategy v2.1,1s,2023-07-05 00:34:00,2023-07-26 09:44:31,21.38230324074074,0.07394265403847779,0.09471691333578407,437,49%,-0.03199999999999779,-7.322654462242056e-05,0.2516000000000011,-0.2835999999999992,0.9,-0.00%,0.00%,0.9,1.1,0.1744,0.1994,0.1%,20.4,-0.31999999999997786,-0.014965646890194053
BINANCE:AVAXUSDT.P,Strategy Mix v2.1,1m,2023-07-17 12:31:00,2023-07-17 22:01:00,0.3958333333333333,0.15833333333333333,,1,0%,0.36819999999999975,0.36819999999999975,0.36819999999999975,0.0,100.0,0.37%,0.37%,3.0,0.8,13.992,13.992,0.0%,0.0,3.6819999999999977,9.3018947368421
BINANCE:AVAXUSDT.P,Strategy v10,1m,2023-08-01 02:00:00,2023-08-01 08:57:00,0.28958333333333336,0.11583333333333333,,1,0%,0.03319999999999892,0.03319999999999892,0.03319999999999892,0.0,100.0,0.03%,0.03%,3.6,0.1,12.776,12.776,0.0%,0.0,0.3319999999999892,1.1464748201438475
BINANCE:AVAXUSDT.P,Strategy v16,1m,2023-07-20 14:34:00,2023-08-03 22:20:00,14.323611111111111,2.8647222222222224,2.5341921363524547,2,50%,-1.1966000000000003,-0.5983000000000002,0.2492,-1.4458000000000004,0.2,-1.20%,-1.45%,1.2,7.5,12.65,14.095,0.1%,0.1,-11.966000000000003,-0.8354038592068266
BINANCE:AVAXUSDT.P,Strategy v19,1m,2023-07-17 00:29:00,2023-08-03 17:10:00,17.695138888888888,0.061475409836065587,0.061610718441964495,122,31%,2.4684000000000235,0.020232786885246094,7.319800000000014,-4.851399999999987,1.5,-0.07%,2.90%,0.7,0.9,12.485,14.546,0.2%,6.9,24.684000000000236,1.3949593814999546
BINANCE:AVAXUSDT.P,Strategy v2.1,1m,2023-07-17 06:09:00,2023-08-04 03:48:00,17.902083333333334,0.20275490196078422,0.17152650889374982,170,29%,9.196000000000009,0.054094117647058876,17.059999999999995,-7.863999999999996,2.2,0.21%,9.92%,1.3,1.4,12.406,14.48,0.2%,9.5,91.9600000000001,5.136832305364837
BINANCE:AVAXUSDT.P,Strategy v2.1,1s,2023-07-06 00:12:00,2023-07-26 09:01:59,20.36804398148148,0.0656544827757866,0.0971701827128531,372,22%,2.9053999999999935,0.007810215053763423,16.530999999999988,-13.625599999999984,1.2,-0.02%,2.91%,0.5,0.9,12.59,14.866,0.2%,18.3,29.053999999999935,1.4264501798216696
BINANCE:AVAXUSDT.P,Strategy v9.1,1m,2023-07-17 15:45:00,2023-08-02 22:12:00,16.26875,0.4550883838383838,0.49095935571597715,22,68%,-1.9555999999999998,-0.08889090909090908,1.2553999999999976,-3.210999999999997,0.4,-0.26%,-2.03%,1.5,2.5,12.586,14.392,0.1%,1.4,-19.555999999999997,-1.202059162504802
BINANCE:AVAXUSDT.P,[CP] ChannelBreakOutStrategy,1m,2023-07-17 00:00:00,2023-08-04 08:22:00,18.34861111111111,0.0024745261107365106,0.001899765442600874,2966,62%,1.6782000000002468,0.0005658125421443853,26.281199999999654,-24.603000000000584,1.1,-0.01%,2.52%,0.2,0.1,12.405,14.613,0.2%,161.6,16.78200000000247,0.914619635152659
BINANCE:AVAXUSDT.P,[CP] Keltner Channels Strategy,1m,2023-07-17 00:46:00,2023-08-04 08:29:00,18.321527777777778,0.018140126512651247,0.015623396906276196,404,68%,-1.981199999999987,-0.0049039603960395715,8.196800000000009,-10.177999999999978,0.8,-0.02%,0.81%,0.5,0.2,12.389,14.568,0.2%,22.1,-19.81199999999987,-1.0813508698783236
BINANCE:AVAXUSDT.P,[CP] Momentum Strategy,1m,2023-07-17 00:15:00,2023-08-04 08:26:00,18.340972222222224,0.004064481378885824,0.0035396068956872564,1805,65%,1.9960000000000746,0.0011058171745152768,19.860799999999955,-17.864800000000113,1.1,-0.01%,2.11%,0.2,0.1,12.422,14.588,0.2%,98.4,19.960000000000747,1.088273825300105
BINANCE:AXSUSDT.P,Strategy v2.1,1s,2023-07-06 00:10:00,2023-07-26 13:11:38,20.542800925925928,0.08191166367980883,0.10817175817360715,310,25%,4.239000000000065,0.013674193548387305,9.455400000000033,-5.216399999999991,1.8,0.01%,4.92%,0.6,1.2,5.634,6.75,0.2%,15.1,42.39000000000065,2.0634966065655918
BINANCE:BAKEUSDT.P,Strategy v2.1,1s,2023-07-05 00:38:00,2023-07-26 03:00:08,21.098703703703702,0.07304882948986723,0.09273538072711984,424,87%,-0.32110000000000133,-0.0007573113207547201,0.030999999999999934,-0.3521000000000014,0.1,-0.00%,-0.32%,0.7,1.3,0.0907,0.1188,0.3%,20.1,-3.211000000000013,-0.1521894446736246
BINANCE:BALUSDT.P,Strategy v2.1,1s,2023-07-05 00:35:00,2023-07-26 13:52:23,21.553738425925925,0.07607430778133897,0.09689076405964103,416,20%,1.1981999999999824,0.0028802884615384194,6.822400000000009,-5.624199999999994,1.2,-0.01%,1.20%,0.6,1.1,4.455,5.013,0.1%,19.3,11.981999999999823,0.5559128427385603
BINANCE:BANDUSDT.P,Strategy v2.1,1s,2023-07-06 00:21:00,2023-07-26 02:59:07,20.109803240740742,0.06943043864571646,0.08687482974589648,396,23%,0.3938999999999926,0.000994696969696951,1.9523000000000097,-1.5583999999999976,1.3,-0.00%,0.78%,0.6,1.2,1.1566,1.642,0.4%,19.7,3.938999999999926,0.19587461661583286
BINANCE:BATUSDT.P,Strategy Mix v1.2,1m,2023-07-20 14:39:00,2023-07-23 14:18:00,2.985416666666667,1.1941666666666668,,1,0%,0.01199999999999998,0.01199999999999998,0.01199999999999998,0.0,100.0,0.01%,0.01%,6.4,1.6,0.2,0.2,0.0%,0.3,0.1199999999999998,0.04019539427773894
BINANCE:BATUSDT.P,Strategy v1,1m,2023-07-14 18:38:00,2023-07-31 00:02:00,16.225,1.7822222222222224,1.3534862621129164,6,0%,0.04980000000000006,0.00830000000000001,0.04980000000000006,0.0,100.0,0.00%,0.05%,6.2,5.5,0.1999,0.2129,0.1%,0.4,0.4980000000000006,0.030693374422188016
BINANCE:BATUSDT.P,Strategy v10,1m,2023-07-24 09:00:00,2023-07-30 01:36:00,5.691666666666667,0.19958333333333336,0.07954951288348659,2,50%,0.0018000000000000416,0.0009000000000000208,0.0025000000000000248,-0.0006999999999999833,3.6,0.00%,0.00%,3.1,0.2,0.201,0.2017,0.0%,0.4,0.018000000000000415,0.003162518301610614
BINANCE:BATUSDT.P,Strategy v15,1m,2023-07-11 06:52:00,2023-07-30 14:43:00,19.327083333333334,0.879404761904762,0.8552850165778648,7,43%,0.0037999999999999666,0.0005428571428571381,0.035800000000000005,-0.03200000000000004,1.1,-0.01%,0.00%,3.4,4.3,0.1934,0.2121,0.1%,0.4,0.037999999999999666,0.0019661528511372038
BINANCE:BATUSDT.P,Strategy v19,1m,2023-07-14 08:02:00,2023-07-26 03:15:00,11.800694444444446,1.0013194444444447,0.5256759467276522,12,17%,0.0756000000000001,0.006300000000000008,0.08390000000000007,-0.008299999999999983,10.1,0.01%,0.08%,5.1,2.9,0.1968,0.2177,0.1%,1.0,0.756000000000001,0.06406402636379693
BINANCE:BATUSDT.P,Strategy v2.1,1m,2023-07-10 07:02:00,2023-07-31 14:24:00,21.306944444444444,0.16867283950617284,0.15707214426572988,243,40%,-0.11939999999999966,-0.0004913580246913566,0.25120000000000026,-0.37060000000000015,0.7,-0.00%,0.00%,1.1,1.8,0.1868,0.2206,0.2%,11.4,-1.1939999999999966,-0.0560380679225603
BINANCE:BATUSDT.P,Strategy v2.1,1s,2023-07-05 00:25:00,2023-07-26 09:50:25,21.392650462962962,0.08689959677419352,0.0969142920492522,310,52%,-0.18359999999999965,-0.0005922580645161279,0.1183999999999999,-0.3019999999999996,0.4,-0.00%,0.00%,0.6,1.2,0.1857,0.215,0.2%,14.5,-1.8359999999999965,-0.08582386755575978
BINANCE:BATUSDT.P,Strategy v9.1,1m,2023-07-10 04:15:00,2023-07-30 15:00:00,20.447916666666668,1.310138888888889,1.0208357177186473,12,42%,0.012800000000000056,0.0010666666666666713,0.034900000000000035,-0.022099999999999974,1.6,-0.00%,0.02%,4.5,3.7,0.1863,0.2107,0.1%,0.6,0.12800000000000056,0.006259806418746843
BINANCE:BATUSDT.P,[CP] ChannelBreakOutStrategy,1m,2023-07-10 00:00:00,2023-07-31 15:43:00,21.654861111111114,0.0030421296296296403,0.002428729150540833,3000,95%,-2.643800000000045,-0.0008812666666666816,0.12290000000000036,-2.766700000000044,0.0,-0.00%,0.00%,0.2,0.1,0.1834,0.2234,0.2%,138.5,-26.43800000000045,-1.2208806080236232
BINANCE:BATUSDT.P,[CP] Keltner Channels Strategy,1m,2023-07-10 00:23:00,2023-07-31 13:28:00,21.54513888888889,0.02507832687338502,0.020924455985286725,344,85%,-0.26890000000000014,-0.0007816860465116283,0.11119999999999995,-0.3801000000000011,0.3,-0.00%,-0.27%,0.7,0.3,0.1835,0.2201,0.2%,16.0,-2.6890000000000014,-0.1248077356970186
BINANCE:BATUSDT.P,[CP] Momentum Strategy,1m,2023-07-10 00:15:00,2023-07-31 15:40:00,21.642361111111114,0.0062693821804450925,0.0055048083064629435,1383,90%,-1.1753000000000116,-0.0008498192335502614,0.12440000000000029,-1.2997000000000123,0.1,-0.00%,-1.18%,0.3,0.2,0.1844,0.2218,0.2%,63.9,-11.753000000000116,-0.5430553505535108
BINANCE:BELUSDT.P,Strategy v2.1,1s,2023-07-06 00:21:00,2023-07-26 05:27:38,20.212939814814813,0.052206509826152665,0.07763768139119955,490,16%,0.9032999999999952,0.0018434693877550923,1.782400000000007,-0.8791000000000011,2.0,0.00%,1.05%,0.8,1.0,0.6322,0.7689,0.2%,24.2,9.032999999999952,0.44689194559315565
BINANCE:BLUEBIRDUSDT.P,Strategy v2.1,1s,2023-07-04 01:19:00,2023-07-26 00:23:44,21.961620370370373,0.104129346904156,0.11059004823428732,393,29%,-2.023399999999927,-0.0051486005089056664,7.514000000000068,-9.537399999999979,0.8,-0.00%,1.59%,0.4,1.1,6.37,7.127999999999999,0.1%,17.9,-20.23399999999927,-0.9213345672479646
BINANCE:BLURUSDT.P,Strategy v2.1,1s,2023-07-06 00:21:00,2023-07-26 03:09:37,20.117094907407406,0.07184443993872214,0.08821890436186945,411,29%,0.16650000000000173,0.0004051094890510991,0.574199999999998,-0.40770000000000045,1.4,-0.00%,0.28%,0.8,1.2,0.3012,0.3545,0.2%,20.4,1.6650000000000174,0.08276542948489746
BINANCE:BLZUSDT.P,Strategy v2.1,1s,2023-07-05 00:11:00,2023-07-26 09:29:01,21.387511574074075,0.07662060931899653,0.09946936231771718,465,98%,-0.3561799999999993,-0.0007659784946236544,0.012010000000000038,-0.3681899999999993,0.0,-0.00%,-0.36%,0.7,1.4,0.05338,0.06165,0.2%,21.7,-3.5617999999999927,-0.16653643822302375
BINANCE:BNBUSDT.P,Strategy v1,1m,2023-07-10 09:33:00,2023-10-08 10:52:00,90.05486111111112,1.3783994708994711,1.3574579288457251,21,19%,54.37320000000003,2.5892000000000017,59.7764,-5.403199999999977,11.1,-1.28%,8.62%,1.7,2.0,211.63,246.84,0.2%,0.2,543.7320000000003,6.03778622598879
BINANCE:BNBUSDT.P,Strategy v10,1m,2023-07-12 15:00:00,2023-10-04 08:04:00,83.71111111111111,0.14757575757575758,0.07991016280153265,11,55%,4.961199999999999,0.4510181818181817,9.716,-4.7547999999999995,2.0,1.15%,5.57%,1.6,0.3,211.65,248.51,0.2%,0.1,49.61199999999999,0.5926572869657551
BINANCE:BNBUSDT.P,Strategy v15,1m,2023-07-10 09:29:00,2023-10-09 16:03:00,91.27361111111112,1.0819685990338164,0.9043525267593544,23,26%,53.70160000000011,2.3348521739130486,82.22640000000008,-28.524799999999956,2.9,-12.54%,6.94%,2.2,1.9,211.75,251.09,0.2%,0.3,537.0160000000011,5.883584460641854
BINANCE:BNBUSDT.P,Strategy v16,1m,2023-07-18 02:34:00,2023-10-06 19:31:00,80.70625,3.53162037037037,1.4937348316980446,6,17%,5.085200000000061,0.8475333333333435,7.616000000000062,-2.530800000000001,3.0,-0.27%,5.09%,1.8,2.3,213.46,245.36,0.1%,0.1,50.85200000000061,0.6300875087121581
BINANCE:BNBUSDT.P,Strategy v19,1m,2023-07-10 02:03:00,2023-10-12 10:44:00,94.36180555555556,0.0997186147186147,0.10139226875618389,231,48%,-38.51479999999965,-0.16673073593073442,134.16480000000018,-172.6795999999995,0.8,-0.26%,9.94%,0.5,0.9,204.6,258.52,0.3%,2.4,-385.1479999999965,-4.081609054981896
BINANCE:BNBUSDT.P,Strategy v2.1,1m,2023-07-10 08:19:00,2023-10-12 02:53:00,93.77361111111112,0.19577342047930288,0.1964361124852028,561,28%,162.19120000000154,0.28911087344028796,488.29679999999917,-326.10560000000055,1.5,-0.15%,95.08%,0.7,0.9,204.97,253.77,0.2%,6.0,1621.9120000000155,17.296038627308842
BINANCE:BNBUSDT.P,Strategy v2.1,1s,2023-07-06 00:09:00,2023-07-26 14:00:17,20.57728009259259,0.05138327423167851,0.0697337961037763,235,17%,114.35200000000006,0.4866042553191492,132.41400000000027,-18.06200000000027,7.3,0.20%,99.87%,0.3,0.4,232.86,257.88,0.1%,11.4,1143.5200000000007,55.57197038940268
BINANCE:BNBUSDT.P,Strategy v9.1,1m,2023-07-10 07:56:00,2023-10-10 22:36:00,92.61111111111113,0.28959302325581393,0.3110463976161709,86,35%,56.711200000000304,0.6594325581395384,123.99520000000014,-67.28399999999986,1.8,16.75%,8.26%,1.0,1.2,202.87,254.3,0.3%,0.9,567.112000000003,6.123584883023427
BINANCE:BNBUSDT.P,[CP] ChannelBreakOutStrategy,1m,2023-07-10 00:00:00,2023-10-12 15:06:00,94.62916666666668,0.0025869176642371967,0.00197793908162712,8827,59%,268.678399999998,0.030438246289792456,928.6927999999615,-660.0144000000415,1.4,1.67%,99.32%,0.1,0.0,203.79,260.48,0.3%,93.3,2686.78399999998,28.392768262075432
BINANCE:BNBUSDT.P,[CP] Keltner Channels Strategy,1m,2023-07-10 01:56:00,2023-10-12 14:35:00,94.52708333333334,0.016799205178629973,0.01407734038061912,1356,65%,-8.28480000000038,-0.006109734513274617,290.3132,-298.598000000001,1.0,-0.11%,8.11%,0.3,0.1,204.99,259.94,0.3%,14.3,-82.84800000000381,-0.8764472263240656
BINANCE:BNBUSDT.P,[CP] Momentum Strategy,1m,2023-07-10 00:15:00,2023-10-12 15:05:00,94.61805555555557,0.00425753146316681,0.003694387826251208,5359,62%,169.7828000000106,0.031681806307148834,673.2539999999831,-503.4712000000211,1.3,-0.12%,99.99%,0.1,0.1,203.98,260.27,0.3%,56.6,1697.8280000001062,17.944017027524055
BINANCE:BNXUSDT.P,Strategy v2.1,1s,2023-07-05 00:56:00,2023-07-26 02:55:30,21.08298611111111,0.0806153994903995,0.10104725456458709,407,33%,-0.2369999999999991,-0.0005823095823095802,0.30000000000000093,-0.5370000000000003,0.6,-0.00%,0.01%,0.7,1.3,0.235,0.2835,0.2%,19.3,-2.3699999999999912,-0.11241291852632578
BINANCE:BTCUSDT.P,Strategy Mix v1.2,1m,2023-09-25 05:27:00,2023-10-01 22:18:00,6.702083333333333,2.680833333333333,,1,0%,1791.8992000000014,1791.8992000000014,1791.8992000000014,0.0,100.0,1791.90%,1791.90%,8.7,0.5,26106.5,26106.5,0.0%,0.1,17918.992000000013,2673.645060615482
BINANCE:BTCUSDT.P,Strategy v1,10s,2023-07-27 01:17:00,2023-07-29 16:57:10,2.6528935185185185,0.03637874779541446,0.04269192234678692,105,38%,80.51599999997842,0.7668190476188421,1562.3480000000145,-1481.8320000000365,1.1,-118.38%,92.50%,0.1,0.2,29165.6,29481.0,0.0%,39.6,805.1599999997842,303.5025696958307
BINANCE:BTCUSDT.P,Strategy v1,15s,2023-07-26 02:30:15,2023-07-29 16:57:15,3.6020833333333333,0.09358830845771147,0.12325158234439375,67,34%,-1198.653600000022,-17.890352238806297,1131.9647999999738,-2330.618399999993,0.5,-1198.65%,-981.41%,0.2,0.4,29155.9,29440.3,0.0%,18.6,-11986.536000000218,-3327.667599768713
BINANCE:BTCUSDT.P,Strategy v1,1m,2023-07-10 20:09:00,2023-10-09 09:54:00,90.57291666666667,1.1271666666666669,1.5577937995525029,30,20%,2847.876000000003,94.9292000000001,5821.0808000000025,-2973.2048000000004,2.0,1332.30%,986.10%,1.1,1.6,26348.7,30888.0,0.2%,0.3,28478.76000000003,314.42909258194396
BINANCE:BTCUSDT.P,Strategy v1,1s,2023-07-29 00:04:29,2023-07-29 16:31:00,0.6850810185185185,0.0030621770025839805,0.002612477040765449,344,33%,755.7248000000714,2.1968744186048585,1991.0160000000321,-1235.2911999999635,1.6,-1.82%,9.79%,0.0,0.0,29242.6,29379.6,0.0%,0.0,7557.248000000714,11031.174117687851
BINANCE:BTCUSDT.P,Strategy v1,30s,2023-07-22 00:41:30,2023-07-29 16:57:30,7.677777777777778,0.5065942028985507,0.5287606260350715,23,65%,-1347.4184000000055,-58.58340869565241,550.6935999999897,-1898.1119999999953,0.3,-1060.71%,515.20%,0.3,1.1,29117.0,29978.8,0.0%,3.0,-13474.184000000056,-1754.9588422576048
BINANCE:BTCUSDT.P,Strategy v1,5s,2023-07-28 00:22:45,2023-07-29 16:03:15,1.653125,0.012019613699721233,0.009351217009786694,186,30%,1499.6511999998786,8.062640860214401,2891.295999999915,-1391.6448000000287,2.1,1020.57%,990.37%,0.1,0.1,29116.5,29405.1,0.0%,112.5,14996.511999998786,9071.614064271478
BINANCE:BTCUSDT.P,Strategy v10,1m,2023-07-10 19:00:00,2023-10-11 09:54:00,92.62083333333334,0.11214814814814816,0.08398255484284,15,60%,1311.8880000000013,87.45920000000008,2561.895199999998,-1250.0071999999964,2.0,-144.10%,90.80%,1.7,0.5,26081.3,30628.4,0.2%,0.2,13118.880000000012,141.64070358540658
BINANCE:BTCUSDT.P,Strategy v15,10s,2023-07-27 06:41:20,2023-07-29 08:51:50,2.090625,0.1125787037037037,0.10655639038484402,10,0%,768.3919999999977,76.83919999999976,768.3919999999977,0.0,100.0,32.20%,768.39%,0.3,0.3,29115.6,29435.1,0.0%,4.8,7683.919999999976,3675.417638266057
BINANCE:BTCUSDT.P,Strategy v15,1m,2023-07-10 20:01:00,2023-10-09 09:55:00,90.57916666666668,1.19734126984127,0.8171010918019789,21,19%,4216.883200000011,200.80396190476245,6373.18640000001,-2156.3031999999994,3.0,1159.90%,937.10%,1.7,1.9,26322.2,30888.5,0.2%,0.2,42168.83200000011,465.5466985601925
BINANCE:BTCUSDT.P,Strategy v15,1s,2023-07-29 10:09:02,2023-07-29 13:00:58,0.11939814814814814,0.04775925925925926,,1,0%,68.3991999999978,68.3991999999978,68.3991999999978,0.0,100.0,68.40%,68.40%,0.3,0.0,29251.9,29251.9,0.0%,0.0,683.991999999978,5728.665063978103
BINANCE:BTCUSDT.P,Strategy v15,30s,2023-07-22 17:52:00,2023-07-29 07:54:30,6.585069444444445,0.6619135802469136,0.3860290978656991,9,44%,-166.6071999999948,-18.511911111110535,638.7960000000029,-805.4031999999978,0.8,-104.71%,382.70%,0.6,1.4,29157.8,29967.1,0.0%,1.4,-1666.071999999948,-253.00750645925916
BINANCE:BTCUSDT.P,Strategy v16,1m,2023-07-19 21:21:00,2023-10-06 21:38:00,79.01180555555555,1.0724404761904762,1.4030629319149286,14,57%,-3620.2112000000034,-258.58651428571454,1691.2951999999955,-5311.506399999999,0.3,-1048.50%,551.50%,1.5,2.0,26211.8,30008.3,0.1%,0.2,-36202.11200000004,-458.1861121316264
BINANCE:BTCUSDT.P,Strategy v19,10s,2023-07-27 18:38:50,2023-07-28 14:19:20,0.8197916666666667,0.32784722222222223,9.820927516479269e-05,2,0%,531.9984000000036,265.9992000000018,531.9984000000036,0.0,100.0,266.30%,532.00%,1.0,0.1,29089.6,29090.2,0.0%,0.0,5319.984000000036,6489.434104193182
BINANCE:BTCUSDT.P,Strategy v19,15s,2023-07-26 18:49:15,2023-07-28 14:27:45,1.8184027777777778,0.12717592592592591,0.16954950825947213,3,33%,288.09759999999494,96.03253333333164,320.2983999999957,-32.200800000000726,9.9,14.50%,46.70%,0.4,0.4,29121.4,29340.9,0.0%,1.6,2880.9759999999496,1584.3442581630427
BINANCE:BTCUSDT.P,Strategy v19,1m,2023-07-10 02:04:00,2023-10-11 22:28:00,93.85000000000001,0.11721132897603485,0.15525651406110075,255,36%,-1213.6039999999923,-4.75923137254899,17841.368799999986,-19054.97280000002,0.9,-1210.00%,93.70%,0.5,0.7,26028.8,31461.9,0.2%,2.7,-12136.039999999923,-129.3131592967493
BINANCE:BTCUSDT.P,Strategy v19,30s,2023-07-22 12:50:00,2023-07-27 15:28:30,5.110069444444444,0.10807638888888889,0.11203939962852157,20,40%,187.68400000000796,9.384200000000398,1033.590400000002,-845.9063999999943,1.2,-175.81%,79.79%,0.4,0.6,28993.0,29937.0,0.0%,3.9,1876.8400000000795,367.2826798940157
BINANCE:BTCUSDT.P,Strategy v2.1,10s,2023-07-27 01:00:30,2023-07-29 06:45:20,2.2394675925925926,0.1336966891133558,0.1023820422369446,33,61%,-403.9264000000019,-12.240193939393997,862.9896000000034,-1266.9160000000054,0.7,-11.80%,2.68%,0.2,0.5,29175.2,29355.8,0.0%,14.7,-4039.2640000000188,-1803.6715571864263
BINANCE:BTCUSDT.P,Strategy v2.1,15s,2023-07-26 01:59:15,2023-07-29 07:27:45,3.228125,0.12720972222222227,0.12845902418112073,50,40%,-368.2400000000049,-7.364800000000098,1329.3760000000082,-1697.6160000000134,0.8,-101.63%,56.60%,0.2,0.5,29115.0,29336.8,0.0%,15.5,-3682.4000000000487,-1140.72410454987
BINANCE:BTCUSDT.P,Strategy v2.1,1m,2023-07-10 09:30:00,2023-10-12 02:38:00,93.7138888888889,0.16816033859303095,0.18114918141403324,676,24%,11463.759200000028,16.958223668639093,53361.18639999963,-41897.42720000014,1.3,-1005.94%,9996.47%,0.5,0.7,26151.9,31469.8,0.2%,7.2,114637.59200000028,1223.2721676497642
BINANCE:BTCUSDT.P,Strategy v2.1,1s,2023-07-06 00:06:00,2023-07-29 06:44:31,23.27674768518519,0.032569840139284566,0.04342777817283513,234,13%,7872.712800000059,33.64407179487205,9541.636800000055,-1668.9239999999984,5.7,-194.72%,987.76%,0.2,0.3,29061.7,31488.4,0.1%,10.1,78727.1280000006,3382.2219953051076
BINANCE:BTCUSDT.P,Strategy v2.1,30s,2023-07-22 03:45:00,2023-07-29 10:50:30,7.295486111111111,0.16818464052287582,0.23384002857420594,85,35%,4199.331999999994,49.40390588235287,7149.855999999991,-2950.5239999999976,2.4,-297.71%,78.40%,0.4,0.5,29060.1,30089.7,0.0%,11.7,41993.31999999994,5756.068802056058
BINANCE:BTCUSDT.P,Strategy v2.1,5s,2023-07-28 00:30:30,2023-07-29 06:53:40,1.2660879629629629,0.09877314814814818,0.0684775802715226,25,40%,95.08000000000575,3.80320000000023,437.088000000002,-342.0079999999965,1.3,105.48%,95.08%,0.1,0.4,29174.9,29307.0,0.0%,19.7,950.8000000000575,750.9746777585243
BINANCE:BTCUSDT.P,Strategy v9.1,10s,2023-07-27 05:29:10,2023-07-28 23:32:40,1.7524305555555555,0.063179012345679,0.045795380376786876,9,67%,282.89279999999417,31.432533333332685,861.4975999999963,-578.6048000000022,1.5,-188.00%,94.89%,0.4,0.5,29183.7,29470.2,0.0%,5.1,2828.9279999999417,1614.288218743775
BINANCE:BTCUSDT.P,Strategy v9.1,15s,2023-07-26 14:04:15,2023-07-29 12:30:45,2.9350694444444447,0.1180596405228758,0.10171500738225614,17,12%,1591.2864000000063,93.60508235294155,1623.6880000000042,-32.40159999999782,50.1,1060.29%,916.79%,0.5,0.2,29160.7,29510.6,0.0%,5.8,15912.864000000063,5421.6311747308855
BINANCE:BTCUSDT.P,Strategy v9.1,1m,2023-07-12 16:10:00,2023-10-12 11:54:00,91.82222222222224,0.28216388888888877,0.20024255499634133,100,35%,1279.0200000000107,12.790200000000107,9434.547999999999,-8155.527999999972,1.2,1022.32%,989.65%,0.7,1.0,26064.1,30920.0,0.2%,1.1,12790.200000000106,139.29307841239222
BINANCE:BTCUSDT.P,Strategy v9.1,30s,2023-07-22 03:08:00,2023-07-29 13:08:00,7.416666666666667,0.10493961352657005,0.0743994477366943,23,70%,-1910.8184000000178,-83.07906086956599,700.6943999999897,-2611.512800000007,0.3,-1192.21%,71.10%,0.2,0.9,29117.9,30062.7,0.0%,3.1,-19108.18400000018,-2576.384359550586
BINANCE:BTCUSDT.P,[CP] ChannelBreakOutStrategy,10s,2023-07-27 00:00:00,2023-07-29 17:05:00,2.711805555555556,0.0006830744472432145,0.0006161724577915268,1588,29%,10128.929600000421,6.378419143577092,11608.299200000263,-1479.3695999999218,7.8,-0.41%,9992.55%,0.0,0.0,29090.3,29544.9,0.0%,585.6,101289.29600000422,37351.238473753154
BINANCE:BTCUSDT.P,[CP] ChannelBreakOutStrategy,15s,2023-07-26 00:00:00,2023-07-29 17:08:00,3.713888888888889,0.0008131119625372509,0.0006509378225822738,1827,34%,11150.93840000059,6.103414559387296,13986.538400000341,-2835.5999999998107,4.9,10001.48%,9987.98%,0.0,0.0,29088.4,29647.7,0.0%,491.9,111509.3840000059,30024.965026179598
BINANCE:BTCUSDT.P,[CP] ChannelBreakOutStrategy,1m,2023-07-10 00:00:00,2023-10-12 14:25:00,94.60069444444446,0.002578334713128054,0.0019845743435984438,8858,52%,46052.813600000045,5.199008083088739,103642.22080000101,-57589.40720000055,1.8,10007.23%,9997.52%,0.1,0.0,26035.1,31673.5,0.2%,93.6,460528.13600000046,4868.1263779776145
BINANCE:BTCUSDT.P,[CP] ChannelBreakOutStrategy,1s,2023-07-22 00:00:00,2023-07-29 17:01:30,7.709375,0.0002358255757150418,0.0003229458886058268,5383,14%,32033.49359999622,5.950862641648936,32857.11359999665,-823.6199999998213,39.9,10000.64%,9998.04%,0.0,0.0,29037.5,30091.2,0.0%,698.2,320334.9359999622,41551.349623019014
BINANCE:BTCUSDT.P,[CP] ChannelBreakOutStrategy,30s,2023-07-22 00:00:00,2023-07-29 17:10:20,7.715509259259259,0.0013753135934508516,0.0010493670086977015,2244,45%,11575.604800000954,5.158469162210764,18297.821600000218,-6722.216799999581,2.7,-0.40%,9995.35%,0.1,0.0,28977.3,30302.7,0.0%,290.8,115756.04800000954,15003.03403318356
